10;1.7919976711273193
10;1.2759954929351807
10;1.3612470626831055
10;1.702214002609253
10;542.7709386348724
10;1.6860363483428955
10;1.3581407070159912
10;1.3599202632904053
10;1.380671501159668
10;1.3754525184631348
10;1.3659448623657227
10;1.3762085437774658
10;1.2874982357025146
10;1.2605030536651611
10;1.3585410118103027
10;1.3683137893676758
10;1.2907230854034424
10;1.3675057888031006
10;1.387040615081787
10;1.2803621292114258
10;1.3724164962768555
10;1.3132297992706299
10;1.3159642219543457
10;1.3659193515777588
100;13.351700782775879
100;13.340094089508057
100;13.5237717628479
100;13.60402774810791
100;13.788243293762207
100;13.658725500106812
100;13.692899942398071
100;13.802397012710571
100;13.432651042938232
100;13.367604732513428
100;13.17713212966919
100;13.267423391342163
100;13.310575485229492
100;13.263784170150757
100;13.26441478729248
100;13.368458032608032
100;12.844653129577637
100;12.73782205581665
100;13.395802974700928
100;13.346672058105469
250;33.4148964881897
250;33.29505801200867
250;33.07781434059143
250;33.063106298446655
250;32.74328970909119
250;32.75505590438843
250;32.61384606361389
250;32.65092873573303
250;32.74940276145935
250;32.91087198257446
250;32.28627943992615
250;32.314276456832886
250;31.664331674575806
250;31.885159730911255
250;32.46605157852173
250;32.47611927986145
250;32.29817605018616
250;32.288708448410034
250;32.33410954475403
250;32.38475823402405
500;66.66515707969666
500;66.54517197608948
500;65.8167097568512
500;66.28378796577454
500;64.58500862121582
500;65.01482343673706
500;66.34065270423889
500;66.4839231967926
500;67.1182656288147
500;67.15136075019836
500;67.34269952774048
500;67.52869653701782
500;66.28132629394531
500;66.68034482002258
500;65.93119025230408
500;65.52435326576233
500;67.80895185470581
500;67.71935200691223
500;67.63789653778076
500;67.61717391014099
