10;2.9168238639831543
10;2.6506991386413574
10;2.6560792922973633
10;2.6635944843292236
10;2.6557116508483887
10;2.9207520484924316
10;2.9145219326019287
10;2.9225831031799316
10;2.9177706241607666
10;2.9104714393615723
100;26.86830973625183
100;26.906222343444824
100;27.113642692565918
100;27.140680074691772
100;27.670884132385254
100;27.387439966201782
100;27.386109590530396
100;27.37756609916687
100;27.37706446647644
100;27.655357360839844
250;68.4388747215271
250;69.02114629745483
250;68.73166632652283
250;68.73736619949341
250;68.41692399978638
250;68.20576930046082
250;68.210684299469
250;68.2067322731018
250;68.49251818656921
250;66.38252592086792
500;133.40541672706604
500;136.0012867450714
500;136.61253213882446
500;136.19982647895813
500;137.2097887992859
500;123.01950001716614
500;130.1744818687439
500;124.50643658638
500;129.70550656318665
500;130.99809646606445
